store_id,item_id,wm_yr_wk,sell_price
CA_1,HOUSEHOLD_1_003,201531,10.39
CA_1,HOUSEHOLD_1_003,201532,10.16
CA_1,HOUSEHOLD_1_003,201533,10.67
CA_1,HOUSEHOLD_1_003,201534,10.24
CA_1,HOUSEHOLD_1_003,201535,10.33
CA_1,HOUSEHOLD_1_003,201536,10.17
CA_1,HOUSEHOLD_1_003,201537,10.43
CA_1,HOUSEHOLD_1_003,201538,10.68
CA_1,HOUSEHOLD_1_003,201539,10.4
CA_1,HOUSEHOLD_1_003,201540,10.27
CA_1,HOUSEHOLD_1_003,201541,10.63
CA_1,HOUSEHOLD_1_003,201542,10.65
CA_1,HOUSEHOLD_1_003,201543,10.27
CA_1,HOUSEHOLD_1_003,201544,10.64
CA_1,HOUSEHOLD_1_003,201545,10.75
CA_1,HOUSEHOLD_1_003,201546,10.26
CA_1,HOUSEHOLD_1_003,201547,10.64
CA_1,HOUSEHOLD_1_003,201548,10.6
CA_1,HOUSEHOLD_1_003,201549,10.45
CA_1,HOUSEHOLD_1_003,201550,10.19
CA_1,HOUSEHOLD_1_003,201551,10.2
CA_1,HOUSEHOLD_1_003,201552,10.69
CA_1,HOUSEHOLD_1_003,201553,10.78
CA_1,HOUSEHOLD_1_003,201653,10.58
CA_1,HOUSEHOLD_1_003,201601,10.44
CA_1,HOUSEHOLD_1_003,201602,10.56
CA_1,HOUSEHOLD_1_003,201603,10.53
CA_1,HOUSEHOLD_1_003,201604,10.4
CA_1,HOUSEHOLD_1_003,201605,10.2
CA_1,HOUSEHOLD_1_003,201606,10.67
CA_1,HOUSEHOLD_1_003,201607,10.39
CA_1,HOUSEHOLD_1_003,201608,10.67
CA_1,HOUSEHOLD_1_003,201609,10.31
CA_1,HOUSEHOLD_1_003,201610,10.16
CA_1,HOUSEHOLD_1_003,201611,10.26
CA_1,HOUSEHOLD_1_003,201612,10.45
CA_1,HOUSEHOLD_1_003,201613,10.75
CA_1,HOUSEHOLD_1_003,201614,10.22
CA_1,HOUSEHOLD_1_003,201615,10.69
CA_1,HOUSEHOLD_1_003,201616,10.49
CA_1,HOUSEHOLD_1_003,201617,10.67
CA_1,HOUSEHOLD_1_003,201618,10.34
CA_1,HOUSEHOLD_1_003,201619,10.68
CA_1,HOUSEHOLD_1_003,201620,10.64
CA_1,HOBBIES_1_001,201501,5.18
CA_1,HOBBIES_1_001,201502,5.42
CA_1,HOBBIES_1_001,201503,5.45
CA_1,HOBBIES_1_001,201504,5.15
CA_1,HOBBIES_1_001,201505,5.37
CA_1,HOBBIES_1_001,201506,5.43
CA_1,HOBBIES_1_001,201507,5.41
CA_1,HOBBIES_1_001,201508,5.45
CA_1,HOBBIES_1_001,201509,5.38
CA_1,HOBBIES_1_001,201510,5.28
CA_1,HOBBIES_1_001,201511,5.24
CA_1,HOBBIES_1_001,201512,5.24
CA_1,HOBBIES_1_001,201513,5.37
CA_1,HOBBIES_1_001,201514,5.38
CA_1,HOBBIES_1_001,201515,5.2
CA_1,HOBBIES_1_001,201516,5.42
CA_1,HOBBIES_1_001,201517,5.37
CA_1,HOBBIES_1_001,201518,5.32
CA_1,HOBBIES_1_001,201519,5.29
CA_1,HOBBIES_1_001,201520,5.31
CA_1,HOBBIES_1_001,201521,5.19
CA_1,HOBBIES_1_001,201522,5.21
CA_1,HOBBIES_1_001,201523,5.17
CA_1,HOBBIES_1_001,201524,5.19
CA_1,HOBBIES_1_001,201525,5.29
CA_1,HOBBIES_1_001,201526,5.31
CA_1,HOBBIES_1_001,201527,5.15
CA_1,HOBBIES_1_001,201528,5.39
CA_1,HOBBIES_1_001,201529,5.23
CA_1,HOBBIES_1_001,201530,5.43
CA_1,HOBBIES_1_001,201531,5.45
CA_1,HOBBIES_1_001,201532,5.2
CA_1,HOBBIES_1_001,201533,5.29
CA_1,HOBBIES_1_001,201534,5.14
CA_1,HOBBIES_1_001,201535,5.33
CA_1,HOBBIES_1_001,201536,5.33
CA_1,HOBBIES_1_001,201537,5.22
CA_1,HOBBIES_1_001,201538,5.32
CA_1,HOBBIES_1_001,201539,5.21
CA_1,HOBBIES_1_001,201540,5.19
CA_1,HOBBIES_1_001,201541,5.35
CA_1,HOBBIES_1_001,201542,5.24
CA_1,HOBBIES_1_001,201543,5.33
CA_1,HOBBIES_1_001,201544,5.28
CA_1,HOBBIES_1_001,201545,5.45
CA_1,HOBBIES_1_001,201546,5.19
CA_1,HOBBIES_1_001,201547,5.29
CA_1,HOBBIES_1_001,201548,5.36
CA_1,HOBBIES_1_001,201549,5.27
CA_1,HOBBIES_1_001,201550,5.45
CA_1,HOBBIES_1_001,201551,5.37
CA_1,HOBBIES_1_001,201552,5.35
CA_1,HOBBIES_1_001,201553,5.38
CA_1,HOBBIES_1_001,201653,5.44
CA_1,HOBBIES_1_001,201601,5.43
CA_1,HOBBIES_1_001,201602,5.37
CA_1,HOBBIES_1_001,201603,5.38
CA_1,HOBBIES_1_001,201604,5.19
CA_1,HOBBIES_1_001,201605,5.17
CA_1,HOBBIES_1_001,201606,5.32
CA_1,HOBBIES_1_001,201607,5.15
CA_1,HOBBIES_1_001,201608,5.29
CA_1,HOBBIES_1_001,201609,5.21
CA_1,HOBBIES_1_001,201610,5.25
CA_1,HOBBIES_1_001,201611,5.39
CA_1,HOBBIES_1_001,201612,5.44
CA_1,HOBBIES_1_001,201613,5.16
CA_1,HOBBIES_1_001,201614,5.31
CA_1,HOBBIES_1_001,201615,5.42
CA_1,HOBBIES_1_001,201616,5.17
CA_1,HOBBIES_1_001,201617,5.4
CA_1,HOBBIES_1_001,201618,5.25
CA_1,HOBBIES_1_001,201619,5.24
CA_1,HOBBIES_1_001,201620,5.45
CA_1,HOBBIES_1_002,201501,4.87
CA_1,HOBBIES_1_002,201502,4.9
CA_1,HOBBIES_1_002,201503,4.68
CA_1,HOBBIES_1_002,201504,4.86
CA_1,HOBBIES_1_002,201505,4.94
CA_1,HOBBIES_1_002,201506,4.7
CA_1,HOBBIES_1_002,201507,4.92
CA_1,HOBBIES_1_002,201508,4.84
CA_1,HOBBIES_1_002,201509,4.84
CA_1,HOBBIES_1_002,201510,4.84
CA_1,HOBBIES_1_002,201511,4.75
CA_1,HOBBIES_1_002,201512,4.94
CA_1,HOBBIES_1_002,201513,4.94
CA_1,HOBBIES_1_002,201514,4.85
CA_1,HOBBIES_1_002,201515,4.89
CA_1,HOBBIES_1_002,201516,4.84
CA_1,HOBBIES_1_002,201517,4.81
CA_1,HOBBIES_1_002,201518,4.86
CA_1,HOBBIES_1_002,201519,4.83
CA_1,HOBBIES_1_002,201520,4.84
CA_1,HOBBIES_1_002,201521,4.89
CA_1,HOBBIES_1_002,201522,4.8
CA_1,HOBBIES_1_002,201523,4.68
CA_1,HOBBIES_1_002,201524,4.71
CA_1,HOBBIES_1_002,201525,4.79
CA_1,HOBBIES_1_002,201526,4.87
CA_1,HOBBIES_1_002,201527,4.84
CA_1,HOBBIES_1_002,201528,4.85
CA_1,HOBBIES_1_002,201529,4.8
CA_1,HOBBIES_1_002,201530,4.84
CA_1,HOBBIES_1_002,201531,4.76
CA_1,HOBBIES_1_002,201532,4.8
CA_1,HOBBIES_1_002,201533,4.88
CA_1,HOBBIES_1_002,201534,4.92
CA_1,HOBBIES_1_002,201535,4.79
CA_1,HOBBIES_1_002,201536,4.68
CA_1,HOBBIES_1_002,201537,4.71
CA_1,HOBBIES_1_002,201538,4.67
CA_1,HOBBIES_1_002,201539,4.85
CA_1,HOBBIES_1_002,201540,4.76
CA_1,HOBBIES_1_002,201541,4.82
CA_1,HOBBIES_1_002,201542,4.81
CA_1,HOBBIES_1_002,201543,4.69
CA_1,HOBBIES_1_002,201544,4.78
CA_1,HOBBIES_1_002,201545,4.73
CA_1,HOBBIES_1_002,201546,4.79
CA_1,HOBBIES_1_002,201547,4.72
CA_1,HOBBIES_1_002,201548,4.91
CA_1,HOBBIES_1_002,201549,4.72
CA_1,HOBBIES_1_002,201550,4.94
CA_1,HOBBIES_1_002,201551,4.79
CA_1,HOBBIES_1_002,201552,4.91
CA_1,HOBBIES_1_002,201553,4.85
CA_1,HOBBIES_1_002,201653,4.88
CA_1,HOBBIES_1_002,201601,4.89
CA_1,HOBBIES_1_002,201602,4.81
CA_1,HOBBIES_1_002,201603,4.82
CA_1,HOBBIES_1_002,201604,4.81
CA_1,HOBBIES_1_002,201605,4.84
CA_1,HOBBIES_1_002,201606,4.67
CA_1,HOBBIES_1_002,201607,4.78
CA_1,HOBBIES_1_002,201608,4.84
CA_1,HOBBIES_1_002,201609,4.84
CA_1,HOBBIES_1_002,201610,4.89
CA_1,HOBBIES_1_002,201611,4.85
CA_1,HOBBIES_1_002,201612,4.95
CA_1,HOBBIES_1_002,201613,4.75
CA_1,HOBBIES_1_002,201614,4.77
CA_1,HOBBIES_1_002,201615,4.78
CA_1,HOBBIES_1_002,201616,4.8
CA_1,HOBBIES_1_002,201617,4.91
CA_1,HOBBIES_1_002,201618,4.73
CA_1,HOBBIES_1_002,201619,4.89
CA_1,HOBBIES_1_002,201620,4.78
CA_1,HOBBIES_1_003,201501,11.52
CA_1,HOBBIES_1_003,201502,11.34
CA_1,HOBBIES_1_003,201503,11.44
CA_1,HOBBIES_1_003,201504,11.37
CA_1,HOBBIES_1_003,201505,11.13
CA_1,HOBBIES_1_003,201506,11.39
CA_1,HOBBIES_1_003,201507,11.15
CA_1,HOBBIES_1_003,201508,11.36
CA_1,HOBBIES_1_003,201509,11.49
CA_1,HOBBIES_1_003,201510,11.48
CA_1,HOBBIES_1_003,201511,11.54
CA_1,HOBBIES_1_003,201512,11.15
CA_1,HOBBIES_1_003,201513,11.53
CA_1,HOBBIES_1_003,201514,11.3
CA_1,HOBBIES_1_003,201515,11.36
CA_1,HOBBIES_1_003,201516,11.68
CA_1,HOBBIES_1_003,201517,11.09
CA_1,HOBBIES_1_003,201518,11.49
CA_1,HOBBIES_1_003,201519,11.5
CA_1,HOBBIES_1_003,201520,11.36
CA_1,HOBBIES_1_003,201521,11.25
CA_1,HOBBIES_1_003,201522,11.25
CA_1,HOBBIES_1_003,201523,11.69
CA_1,HOBBIES_1_003,201524,11.39
CA_1,HOBBIES_1_003,201525,11.31
CA_1,HOBBIES_1_003,201526,11.39
CA_1,HOBBIES_1_003,201527,11.55
CA_1,HOBBIES_1_003,201528,11.19
CA_1,HOBBIES_1_003,201529,11.4
CA_1,HOBBIES_1_003,201530,11.49
CA_1,HOBBIES_1_003,201531,11.74
CA_1,HOBBIES_1_003,201532,11.26
CA_1,HOBBIES_1_003,201533,11.33
CA_1,HOBBIES_1_003,201534,11.35
CA_1,HOBBIES_1_003,201535,11.5
CA_1,HOBBIES_1_003,201536,11.33
CA_1,HOBBIES_1_003,201537,11.45
CA_1,HOBBIES_1_003,201538,11.62
CA_1,HOBBIES_1_003,201539,11.57
CA_1,HOBBIES_1_003,201540,11.39
CA_1,HOBBIES_1_003,201541,11.68
CA_1,HOBBIES_1_003,201542,11.47
CA_1,HOBBIES_1_003,201543,11.46
CA_1,HOBBIES_1_003,201544,11.11
CA_1,HOBBIES_1_003,201545,11.76
CA_1,HOBBIES_1_003,201546,11.17
CA_1,HOBBIES_1_003,201547,11.25
CA_1,HOBBIES_1_003,201548,11.12
CA_1,HOBBIES_1_003,201549,11.53
CA_1,HOBBIES_1_003,201550,11.24
CA_1,HOBBIES_1_003,201551,11.21
CA_1,HOBBIES_1_003,201552,11.15
CA_1,HOBBIES_1_003,201553,11.16
CA_1,HOBBIES_1_003,201653,11.49
CA_1,HOBBIES_1_003,201601,11.56
CA_1,HOBBIES_1_003,201602,11.36
CA_1,HOBBIES_1_003,201603,11.42
CA_1,HOBBIES_1_003,201604,11.56
CA_1,HOBBIES_1_003,201605,11.1
CA_1,HOBBIES_1_003,201606,11.31
CA_1,HOBBIES_1_003,201607,11.75
CA_1,HOBBIES_1_003,201608,11.48
CA_1,HOBBIES_1_003,201609,11.26
CA_1,HOBBIES_1_003,201610,11.44
CA_1,HOBBIES_1_003,201611,11.32
CA_1,HOBBIES_1_003,201612,11.45
CA_1,HOBBIES_1_003,201613,11.17
CA_1,HOBBIES_1_003,201614,11.18
CA_1,HOBBIES_1_003,201615,11.19
CA_1,HOBBIES_1_003,201616,11.73
CA_1,HOBBIES_1_003,201617,11.59
CA_1,HOBBIES_1_003,201618,11.2
CA_1,HOBBIES_1_003,201619,11.22
CA_1,HOBBIES_1_003,201620,11.59
CA_2,FOODS_1_001,201501,4.02
CA_2,FOODS_1_001,201502,4.19
CA_2,FOODS_1_001,201503,4.02
CA_2,FOODS_1_001,201504,4.12
CA_2,FOODS_1_001,201505,4.2
CA_2,FOODS_1_001,201506,4.05
CA_2,FOODS_1_001,201507,3.96
CA_2,FOODS_1_001,201508,4.02
CA_2,FOODS_1_001,201509,4.16
CA_2,FOODS_1_001,201510,4.17
CA_2,FOODS_1_001,201511,4.15
CA_2,FOODS_1_001,201512,3.99
CA_2,FOODS_1_001,201513,4.15
CA_2,FOODS_1_001,201514,4.18
CA_2,FOODS_1_001,201515,4.1
CA_2,FOODS_1_001,201516,4.19
CA_2,FOODS_1_001,201517,4.16
CA_2,FOODS_1_001,201518,4.12
CA_2,FOODS_1_001,201519,4.1
CA_2,FOODS_1_001,201520,4.04
CA_2,FOODS_1_001,201521,4.0
CA_2,FOODS_1_001,201522,4.11
CA_2,FOODS_1_001,201523,4.04
CA_2,FOODS_1_001,201524,4.17
CA_2,FOODS_1_001,201525,4.2
CA_2,FOODS_1_001,201526,4.14
CA_2,FOODS_1_001,201527,3.98
CA_2,FOODS_1_001,201528,4.03
CA_2,FOODS_1_001,201529,3.98
CA_2,FOODS_1_001,201530,4.12
CA_2,FOODS_1_001,201531,4.14
CA_2,FOODS_1_001,201532,4.18
CA_2,FOODS_1_001,201533,4.06
CA_2,FOODS_1_001,201534,4.18
CA_2,FOODS_1_001,201535,4.17
CA_2,FOODS_1_001,201536,4.04
CA_2,FOODS_1_001,201537,4.17
CA_2,FOODS_1_001,201538,4.05
CA_2,FOODS_1_001,201539,4.03
CA_2,FOODS_1_001,201540,4.12
CA_2,FOODS_1_001,201541,4.04
CA_2,FOODS_1_001,201542,4.11
CA_2,FOODS_1_001,201543,4.11
CA_2,FOODS_1_001,201544,4.1
CA_2,FOODS_1_001,201545,4.05
CA_2,FOODS_1_001,201546,4.09
CA_2,FOODS_1_001,201547,4.1
CA_2,FOODS_1_001,201548,4.09
CA_2,FOODS_1_001,201549,4.07
CA_2,FOODS_1_001,201550,3.96
CA_2,FOODS_1_001,201551,4.1
CA_2,FOODS_1_001,201552,4.0
CA_2,FOODS_1_001,201553,4.11
CA_2,FOODS_1_001,201653,4.14
CA_2,FOODS_1_001,201601,4.08
CA_2,FOODS_1_001,201602,4.09
CA_2,FOODS_1_001,201603,4.19
CA_2,FOODS_1_001,201604,4.16
CA_2,FOODS_1_001,201605,4.18
CA_2,FOODS_1_001,201606,4.16
CA_2,FOODS_1_001,201607,3.98
CA_2,FOODS_1_001,201608,3.99
CA_2,FOODS_1_001,201609,4.09
CA_2,FOODS_1_001,201610,4.02
CA_2,FOODS_1_001,201611,4.07
CA_2,FOODS_1_001,201612,4.05
CA_2,FOODS_1_001,201613,4.09
CA_2,FOODS_1_001,201614,4.14
CA_2,FOODS_1_001,201615,4.13
CA_2,FOODS_1_001,201616,4.09
CA_2,FOODS_1_001,201617,4.16
CA_2,FOODS_1_001,201618,4.06
CA_2,FOODS_1_001,201619,4.18
CA_2,FOODS_1_001,201620,3.98
CA_2,FOODS_1_002,201501,17.41
CA_2,FOODS_1_002,201502,17.13
CA_2,FOODS_1_002,201503,16.94
CA_2,FOODS_1_002,201504,17.23
CA_2,FOODS_1_002,201505,16.93
CA_2,FOODS_1_002,201506,16.9
CA_2,FOODS_1_002,201507,17.37
CA_2,FOODS_1_002,201508,17.27
CA_2,FOODS_1_002,201509,17.43
CA_2,FOODS_1_002,201510,17.69
CA_2,FOODS_1_002,201511,17.28
CA_2,FOODS_1_002,201512,17.33
CA_2,FOODS_1_002,201513,16.83
CA_2,FOODS_1_002,201514,17.48
CA_2,FOODS_1_002,201515,17.15
CA_2,FOODS_1_002,201516,17.74
CA_2,FOODS_1_002,201517,17.58
CA_2,FOODS_1_002,201518,17.27
CA_2,FOODS_1_002,201519,16.86
CA_2,FOODS_1_002,201520,17.62
CA_2,FOODS_1_002,201521,17.56
CA_2,FOODS_1_002,201522,16.92
CA_2,FOODS_1_002,201523,17.04
CA_2,FOODS_1_002,201524,17.55
CA_2,FOODS_1_002,201525,16.92
CA_2,FOODS_1_002,201526,17.68
CA_2,FOODS_1_002,201527,17.17
CA_2,FOODS_1_002,201528,16.82
CA_2,FOODS_1_002,201529,17.58
CA_2,FOODS_1_002,201530,17.12
CA_2,FOODS_1_002,201531,17.28
CA_2,FOODS_1_002,201532,16.85
CA_2,FOODS_1_002,201533,16.74
CA_2,FOODS_1_002,201534,17.39
CA_2,FOODS_1_002,201535,17.27
CA_2,FOODS_1_002,201536,17.35
CA_2,FOODS_1_002,201537,17.55
CA_2,FOODS_1_002,201538,17.4
CA_2,FOODS_1_002,201539,16.91
CA_2,FOODS_1_002,201540,17.11
CA_2,FOODS_1_002,201541,17.67
CA_2,FOODS_1_002,201542,17.53
CA_2,FOODS_1_002,201543,17.31
CA_2,FOODS_1_002,201544,17.0
CA_2,FOODS_1_002,201545,17.05
CA_2,FOODS_1_002,201546,17.49
CA_2,FOODS_1_002,201547,17.61
CA_2,FOODS_1_002,201548,17.43
CA_2,FOODS_1_002,201549,17.57
CA_2,FOODS_1_002,201550,17.53
CA_2,FOODS_1_002,201551,16.89
CA_2,FOODS_1_002,201552,17.17
CA_2,FOODS_1_002,201553,16.89
CA_2,FOODS_1_002,201653,16.98
CA_2,FOODS_1_002,201601,17.63
CA_2,FOODS_1_002,201602,17.22
CA_2,FOODS_1_002,201603,17.29
CA_2,FOODS_1_002,201604,16.92
CA_2,FOODS_1_002,201605,17.06
CA_2,FOODS_1_002,201606,16.97
CA_2,FOODS_1_002,201607,16.95
CA_2,FOODS_1_002,201608,17.39
CA_2,FOODS_1_002,201609,17.0
CA_2,FOODS_1_002,201610,17.39
CA_2,FOODS_1_002,201611,16.79
CA_2,FOODS_1_002,201612,16.88
CA_2,FOODS_1_002,201613,17.02
CA_2,FOODS_1_002,201614,17.35
CA_2,FOODS_1_002,201615,17.43
CA_2,FOODS_1_002,201616,17.19
CA_2,FOODS_1_002,201617,17.19
CA_2,FOODS_1_002,201618,17.48
CA_2,FOODS_1_002,201619,16.75
CA_2,FOODS_1_002,201620,17.09
CA_2,FOODS_1_003,201501,15.1
CA_2,FOODS_1_003,201502,14.86
CA_2,FOODS_1_003,201503,15.38
CA_2,FOODS_1_003,201504,15.26
CA_2,FOODS_1_003,201505,14.8
CA_2,FOODS_1_003,201506,15.14
CA_2,FOODS_1_003,201507,15.1
CA_2,FOODS_1_003,201508,14.92
CA_2,FOODS_1_003,201509,14.89
CA_2,FOODS_1_003,201510,14.87
CA_2,FOODS_1_003,201511,15.12
CA_2,FOODS_1_003,201512,14.96
CA_2,FOODS_1_003,201513,15.31
CA_2,FOODS_1_003,201514,15.16
CA_2,FOODS_1_003,201515,14.62
CA_2,FOODS_1_003,201516,15.14
CA_2,FOODS_1_003,201517,14.8
CA_2,FOODS_1_003,201518,15.09
CA_2,FOODS_1_003,201519,15.17
CA_2,FOODS_1_003,201520,14.77
CA_2,FOODS_1_003,201521,14.97
CA_2,FOODS_1_003,201522,14.73
CA_2,FOODS_1_003,201523,14.61
CA_2,FOODS_1_003,201524,14.9
CA_2,FOODS_1_003,201525,14.89
CA_2,FOODS_1_003,201526,15.46
CA_2,FOODS_1_003,201527,14.96
CA_2,FOODS_1_003,201528,14.86
CA_2,FOODS_1_003,201529,15.08
CA_2,FOODS_1_003,201530,14.64
CA_2,FOODS_1_003,201531,15.43
CA_2,FOODS_1_003,201532,15.13
CA_2,FOODS_1_003,201533,15.24
CA_2,FOODS_1_003,201534,14.71
CA_2,FOODS_1_003,201535,14.93
CA_2,FOODS_1_003,201536,14.94
CA_2,FOODS_1_003,201537,15.3
CA_2,FOODS_1_003,201538,14.56
CA_2,FOODS_1_003,201539,14.83
CA_2,FOODS_1_003,201540,15.44
CA_2,FOODS_1_003,201541,14.99
CA_2,FOODS_1_003,201542,14.9
CA_2,FOODS_1_003,201543,14.67
CA_2,FOODS_1_003,201544,15.44
CA_2,FOODS_1_003,201545,14.58
CA_2,FOODS_1_003,201546,15.22
CA_2,FOODS_1_003,201547,15.25
CA_2,FOODS_1_003,201548,14.78
CA_2,FOODS_1_003,201549,15.16
CA_2,FOODS_1_003,201550,14.64
CA_2,FOODS_1_003,201551,14.79
CA_2,FOODS_1_003,201552,15.27
CA_2,FOODS_1_003,201553,15.34
CA_2,FOODS_1_003,201653,15.11
CA_2,FOODS_1_003,201601,15.02
CA_2,FOODS_1_003,201602,14.7
CA_2,FOODS_1_003,201603,14.62
CA_2,FOODS_1_003,201604,14.67
CA_2,FOODS_1_003,201605,14.76
CA_2,FOODS_1_003,201606,14.87
CA_2,FOODS_1_003,201607,14.9
CA_2,FOODS_1_003,201608,14.87
CA_2,FOODS_1_003,201609,14.77
CA_2,FOODS_1_003,201610,15.02
CA_2,FOODS_1_003,201611,15.3
CA_2,FOODS_1_003,201612,14.81
CA_2,FOODS_1_003,201613,15.41
CA_2,FOODS_1_003,201614,15.35
CA_2,FOODS_1_003,201615,14.71
CA_2,FOODS_1_003,201616,15.27
CA_2,FOODS_1_003,201617,15.08
CA_2,FOODS_1_003,201618,15.07
CA_2,FOODS_1_003,201619,14.91
CA_2,FOODS_1_003,201620,15.01
CA_2,FOODS_2_001,201501,8.07
CA_2,FOODS_2_001,201502,8.11
CA_2,FOODS_2_001,201503,8.13
CA_2,FOODS_2_001,201504,8.07
CA_2,FOODS_2_001,201505,8.16
CA_2,FOODS_2_001,201506,7.88
CA_2,FOODS_2_001,201507,7.91
CA_2,FOODS_2_001,201508,8.2
CA_2,FOODS_2_001,201509,7.96
CA_2,FOODS_2_001,201510,7.82
CA_2,FOODS_2_001,201511,7.88
CA_2,FOODS_2_001,201512,7.92
CA_2,FOODS_2_001,201513,8.27
CA_2,FOODS_2_001,201514,8.09
CA_2,FOODS_2_001,201515,8.26
CA_2,FOODS_2_001,201516,8.09
CA_2,FOODS_2_001,201517,8.04
CA_2,FOODS_2_001,201518,7.96
CA_2,FOODS_2_001,201519,8.1
CA_2,FOODS_2_001,201520,7.88
CA_2,FOODS_2_001,201521,8.24
CA_2,FOODS_2_001,201522,8.21
CA_2,FOODS_2_001,201523,7.96
CA_2,FOODS_2_001,201524,8.27
CA_2,FOODS_2_001,201525,8.21
CA_2,FOODS_2_001,201526,8.13
CA_2,FOODS_2_001,201527,7.87
CA_2,FOODS_2_001,201528,8.04
CA_2,FOODS_2_001,201529,8.05
CA_2,FOODS_2_001,201530,7.92
CA_2,FOODS_2_001,201531,7.85
CA_2,FOODS_2_001,201532,8.18
CA_2,FOODS_2_001,201533,7.87
CA_2,FOODS_2_001,201534,8.1
CA_2,FOODS_2_001,201535,8.26
CA_2,FOODS_2_001,201536,8.23
CA_2,FOODS_2_001,201537,7.94
CA_2,FOODS_2_001,201538,8.22
CA_2,FOODS_2_001,201539,7.81
CA_2,FOODS_2_001,201540,7.82
CA_2,FOODS_2_001,201541,8.1
CA_2,FOODS_2_001,201542,7.98
CA_2,FOODS_2_001,201543,8.0
CA_2,FOODS_2_001,201544,8.08
CA_2,FOODS_2_001,201545,7.9
CA_2,FOODS_2_001,201546,7.91
CA_2,FOODS_2_001,201547,8.04
CA_2,FOODS_2_001,201548,8.17
CA_2,FOODS_2_001,201549,8.11
CA_2,FOODS_2_001,201550,7.95
CA_2,FOODS_2_001,201551,8.02
CA_2,FOODS_2_001,201552,7.89
CA_2,FOODS_2_001,201553,7.84
CA_2,FOODS_2_001,201653,8.19
CA_2,FOODS_2_001,201601,7.94
CA_2,FOODS_2_001,201602,7.89
CA_2,FOODS_2_001,201603,8.14
CA_2,FOODS_2_001,201604,8.11
CA_2,FOODS_2_001,201605,8.11
CA_2,FOODS_2_001,201606,7.92
CA_2,FOODS_2_001,201607,7.92
CA_2,FOODS_2_001,201608,7.92
CA_2,FOODS_2_001,201609,7.89
CA_2,FOODS_2_001,201610,8.13
CA_2,FOODS_2_001,201611,8.22
CA_2,FOODS_2_001,201612,8.16
CA_2,FOODS_2_001,201613,8.19
CA_2,FOODS_2_001,201614,8.0
CA_2,FOODS_2_001,201615,8.12
CA_2,FOODS_2_001,201616,7.98
CA_2,FOODS_2_001,201617,8.06
CA_2,FOODS_2_001,201618,8.04
CA_2,FOODS_2_001,201619,7.89
CA_2,FOODS_2_001,201620,8.0
CA_2,FOODS_2_002,201501,17.14
CA_2,FOODS_2_002,201502,17.02
CA_2,FOODS_2_002,201503,17.31
CA_2,FOODS_2_002,201504,17.7
CA_2,FOODS_2_002,201505,17.49
CA_2,FOODS_2_002,201506,17.59
CA_2,FOODS_2_002,201507,17.08
CA_2,FOODS_2_002,201508,17.52
CA_2,FOODS_2_002,201509,17.22
CA_2,FOODS_2_002,201510,17.75
CA_2,FOODS_2_002,201511,17.53
CA_2,FOODS_2_002,201512,17.09
CA_2,FOODS_2_002,201513,16.95
CA_2,FOODS_2_002,201514,16.92
CA_2,FOODS_2_002,201515,17.27
CA_2,FOODS_2_002,201516,17.16
CA_2,FOODS_2_002,201517,17.55
CA_2,FOODS_2_002,201518,17.4
CA_2,FOODS_2_002,201519,17.16
CA_2,FOODS_2_002,201520,17.03
CA_2,FOODS_2_002,201521,17.01
CA_2,FOODS_2_002,201522,17.78
CA_2,FOODS_2_002,201523,17.13
CA_2,FOODS_2_002,201524,17.56
CA_2,FOODS_2_002,201525,17.72
CA_2,FOODS_2_002,201526,17.52
CA_2,FOODS_2_002,201527,17.78
CA_2,FOODS_2_002,201528,17.29
CA_2,FOODS_2_002,201529,17.88
CA_2,FOODS_2_002,201530,17.02
CA_2,FOODS_2_002,201531,16.98
CA_2,FOODS_2_002,201532,17.57
CA_2,FOODS_2_002,201533,17.86
CA_2,FOODS_2_002,201534,17.72
CA_2,FOODS_2_002,201535,16.96
CA_2,FOODS_2_002,201536,17.17
CA_2,FOODS_2_002,201537,17.85
CA_2,FOODS_2_002,201538,17.14
CA_2,FOODS_2_002,201539,17.69
CA_2,FOODS_2_002,201540,17.74
CA_2,FOODS_2_002,201541,17.4
CA_2,FOODS_2_002,201542,17.28
CA_2,FOODS_2_002,201543,17.35
CA_2,FOODS_2_002,201544,17.11
CA_2,FOODS_2_002,201545,17.81
CA_2,FOODS_2_002,201546,17.35
CA_2,FOODS_2_002,201547,17.8
CA_2,FOODS_2_002,201548,16.99
CA_2,FOODS_2_002,201549,17.91
CA_2,FOODS_2_002,201550,17.34
CA_2,FOODS_2_002,201551,16.93
CA_2,FOODS_2_002,201552,16.92
CA_2,FOODS_2_002,201553,17.66
CA_2,FOODS_2_002,201653,17.57
CA_2,FOODS_2_002,201601,17.72
CA_2,FOODS_2_002,201602,16.99
CA_2,FOODS_2_002,201603,16.92
CA_2,FOODS_2_002,201604,17.41
CA_2,FOODS_2_002,201605,17.28
CA_2,FOODS_2_002,201606,17.36
CA_2,FOODS_2_002,201607,17.91
CA_2,FOODS_2_002,201608,17.89
CA_2,FOODS_2_002,201609,17.86
CA_2,FOODS_2_002,201610,17.7
CA_2,FOODS_2_002,201611,17.25
CA_2,FOODS_2_002,201612,17.31
CA_2,FOODS_2_002,201613,17.45
CA_2,FOODS_2_002,201614,17.75
CA_2,FOODS_2_002,201615,16.95
CA_2,FOODS_2_002,201616,17.32
CA_2,FOODS_2_002,201617,16.96
CA_2,FOODS_2_002,201618,17.42
